Date,Maximum,Minimum,Average,Departure,HDD,CDD,Precipitation,New Snow,Snow Depth,Year,Month,Day
2021-05-15,28.88888888888889,23.88888888888889,26.38888888888889,-3.7,0,15,53.593999999999994,0,0.0,2021,5,15
2021-05-16,30.555555555555557,23.88888888888889,27.22222222222222,-2.2,0,16,2.2859999999999996,0,0.0,2021,5,16
2021-05-17,30.0,26.11111111111111,28.055555555555557,-0.7,0,18,0.7619999999999999,0,0.0,2021,5,17
2021-05-18,30.555555555555557,25.555555555555557,28.055555555555557,-0.7,0,18,2.54,0,0.0,2021,5,18
2021-05-19,30.555555555555557,25.0,27.77777777777778,-1.2,0,17,3.302,0,0.0,2021,5,19
2021-05-20,31.666666666666668,24.444444444444443,28.055555555555557,-0.8,0,18,1.016,0,0.0,2021,5,20
2021-05-21,30.555555555555557,25.555555555555557,28.055555555555557,-0.6,0,18,2.2859999999999996,0,0.0,2021,5,21
2021-05-22,30.0,24.444444444444443,27.22222222222222,-2.3,0,16,7.112,0,0.0,2021,5,22
2021-05-23,31.11111111111111,25.555555555555557,28.333333333333332,-0.3,0,18,1.27,0,0.0,2021,5,23
2021-05-24,30.555555555555557,25.555555555555557,28.055555555555557,-0.6,0,18,3.8099999999999996,0,0.0,2021,5,24
2021-05-25,31.11111111111111,26.666666666666668,28.88888888888889,0.7,0,19,0.0,0,0.0,2021,5,25
2021-05-26,31.666666666666668,26.666666666666668,29.166666666666668,1.1,0,20,0.508,0,0.0,2021,5,26
2021-05-27,30.0,25.0,27.5,-1.9,0,17,5.588,0,0.0,2021,5,27
2021-05-28,30.0,25.0,27.5,-1.9,0,17,6.858,0,0.0,2021,5,28
2021-05-29,31.11111111111111,26.666666666666668,28.88888888888889,0.6,0,19,0.7619999999999999,0,0.0,2021,5,29
2021-05-30,31.11111111111111,25.0,28.055555555555557,-0.9,0,18,10.16,0,0.0,2021,5,30
2021-05-31,28.333333333333332,25.555555555555557,26.944444444444443,-2.9,0,16,6.604,0,0.0,2021,5,31
2021-06-01,30.555555555555557,26.11111111111111,28.333333333333332,-0.4,0,18,3.8099999999999996,0,0.0,2021,6,1
2021-06-02,30.555555555555557,26.666666666666668,28.61111111111111,0.1,0,19,0.0,0,0.0,2021,6,2
2021-06-03,30.555555555555557,24.444444444444443,27.5,-2.0,0,17,0.254,0,0.0,2021,6,3
2021-06-04,31.11111111111111,25.0,28.055555555555557,-1.0,0,18,4.3180000000000005,0,0.0,2021,6,4
2021-06-05,30.555555555555557,26.11111111111111,28.333333333333332,-1.5,0,18,2.54,0,0.0,2021,6,5
2021-06-06,30.555555555555557,26.11111111111111,28.333333333333332,-0.5,0,18,0.7619999999999999,0,0.0,2021,6,6
2021-06-07,30.0,25.0,27.5,-2.0,0,17,2.54,0,0.0,2021,6,7
2021-06-08,31.11111111111111,25.555555555555557,28.333333333333332,-1.5,0,18,0.0,0,0.0,2021,6,8
2021-06-09,31.666666666666668,23.88888888888889,27.77777777777778,-1.5,0,17,0.0,0,0.0,2021,6,9
2021-06-10,32.22222222222222,23.333333333333332,27.77777777777778,-1.5,0,17,0.0,0,0.0,2021,6,10
2021-06-11,32.22222222222222,24.444444444444443,28.333333333333332,-0.5,0,18,0.0,0,0.0,2021,6,11
2021-06-12,32.77777777777778,27.22222222222222,30.0,2.5,0,21,0.0,0,0.0,2021,6,12
2021-06-13,32.77777777777778,26.666666666666668,29.72222222222222,2.0,0,21,0.0,0,0.0,2021,6,13
2021-06-14,32.77777777777778,26.11111111111111,29.444444444444443,1.5,0,20,0.0,0,0.0,2021,6,14
2021-06-15,33.333333333333336,27.22222222222222,30.27777777777778,3.0,0,22,0.0,0,0.0,2021,6,15
2021-06-16,33.333333333333336,27.22222222222222,30.27777777777778,3.0,0,22,0.0,0,0.0,2021,6,16
2021-06-17,33.333333333333336,26.666666666666668,30.0,2.5,0,21,0.0,0,0.0,2021,6,17
2021-06-18,31.11111111111111,25.555555555555557,28.333333333333332,-0.4,0,18,8.889999999999999,0,0.0,2021,6,18
2021-06-19,32.22222222222222,26.11111111111111,29.166666666666668,1.1,0,20,4.571999999999999,0,0.0,2021,6,19
2021-06-20,32.22222222222222,25.0,28.61111111111111,0.1,0,19,1.27,0,0.0,2021,6,20
2021-06-21,31.11111111111111,25.555555555555557,28.333333333333332,-0.4,0,18,5.08,0,0.0,2021,6,21
2021-06-22,31.11111111111111,24.444444444444443,26.38888888888889,-3.9,0,15,71.88199999999999,0,0.0,2021,6,22
2021-06-23,31.11111111111111,26.11111111111111,28.61111111111111,0.2,0,19,1.27,0,0.0,2021,6,23
2021-06-24,31.666666666666668,25.555555555555557,28.61111111111111,0.2,0,19,5.334,0,0.0,2021,6,24
2021-06-25,32.22222222222222,26.11111111111111,29.166666666666668,1.2,0,20,0.508,0,0.0,2021,6,25
2021-06-26,31.666666666666668,25.555555555555557,28.61111111111111,0.2,0,19,0.0,0,0.0,2021,6,26
2021-06-27,32.22222222222222,26.666666666666668,29.444444444444443,1.8,0,20,1.5239999999999998,0,0.0,2021,6,27
2021-06-28,32.77777777777778,26.666666666666668,29.72222222222222,2.3,0,21,2.032,0,0.0,2021,6,28
2021-06-29,31.666666666666668,26.666666666666668,29.166666666666668,1.3,0,20,5.334,0,0.0,2021,6,29
2021-06-30,31.666666666666668,26.11111111111111,28.88888888888889,0.9,0,19,7.112,0,0.0,2021,6,30
2021-07-01,32.22222222222222,25.0,28.61111111111111,0.4,0,19,9.652,0,0.0,2021,7,1
2021-07-02,31.11111111111111,26.11111111111111,28.61111111111111,0.4,0,19,0.254,0,0.0,2021,7,2
2021-07-03,31.666666666666668,26.666666666666668,29.166666666666668,1.5,0,20,2.032,0,0.0,2021,7,3
2021-07-04,32.22222222222222,26.666666666666668,29.444444444444443,2.0,0,20,5.842,0,0.0,2021,7,4
2021-07-05,31.666666666666668,27.22222222222222,29.444444444444443,2.1,0,20,1.27,0,0.0,2021,7,5
2021-07-06,32.77777777777778,26.666666666666668,29.72222222222222,2.6,0,21,0.0,0,0.0,2021,7,6
2021-07-07,32.77777777777778,25.555555555555557,29.166666666666668,1.6,0,20,0.254,0,0.0,2021,7,7
2021-07-08,32.22222222222222,26.666666666666668,29.444444444444443,2.2,0,20,9.143999999999998,0,0.0,2021,7,8
2021-07-09,31.666666666666668,26.666666666666668,29.166666666666668,1.7,0,20,2.794,0,0.0,2021,7,9
2021-07-10,32.22222222222222,25.555555555555557,28.88888888888889,1.3,0,19,7.112,0,0.0,2021,7,10
2021-07-11,31.666666666666668,26.666666666666668,29.166666666666668,1.3,0,19,8.636000000000001,0,0.0,2021,7,11
2021-07-12,31.666666666666668,25.555555555555557,28.61111111111111,0.9,0,19,8.889999999999999,0,0.0,2021,7,12
2021-07-13,31.11111111111111,25.0,28.055555555555557,-0.1,0,18,5.334,0,0.0,2021,7,13
2021-07-14,31.11111111111111,25.0,28.055555555555557,-0.1,0,18,6.35,0,0.0,2021,7,14
2021-07-15,30.555555555555557,25.0,27.77777777777778,-0.5,0,17,21.336,0,0.0,2021,7,15
2021-07-16,31.666666666666668,27.22222222222222,29.444444444444443,2.5,0,20,0.254,0,0.0,2021,7,16
2021-07-17,31.666666666666668,27.22222222222222,29.444444444444443,2.6,0,20,0.0,0,0.0,2021,7,17
2021-07-18,31.11111111111111,26.11111111111111,28.61111111111111,1.1,0,19,1.27,0,0.0,2021,7,18
2021-07-19,31.666666666666668,26.666666666666668,29.166666666666668,2.1,0,20,1.5239999999999998,0,0.0,2021,7,19
2021-07-20,29.444444444444443,25.0,27.22222222222222,-1.3,0,16,28.448,0,0.0,2021,7,20
2021-07-21,29.444444444444443,23.88888888888889,26.666666666666668,-2.3,0,15,15.493999999999998,0,0.0,2021,7,21
2021-07-22,31.666666666666668,24.444444444444443,28.055555555555557,0.3,0,18,11.43,0,0.0,2021,7,22
2021-07-23,30.555555555555557,23.333333333333332,26.944444444444443,-1.7,0,16,5.588,0,0.0,2021,7,23
2021-07-24,29.444444444444443,24.444444444444443,26.944444444444443,-1.7,0,16,5.334,0,0.0,2021,7,24
2021-07-25,30.0,23.88888888888889,26.944444444444443,-1.7,0,16,25.654,0,0.0,2021,7,25
2021-07-26,31.666666666666668,25.555555555555557,28.61111111111111,1.4,0,19,1.27,0,0.0,2021,7,26
2021-07-27,31.666666666666668,26.11111111111111,28.88888888888889,1.9,0,19,0.0,0,0.0,2021,7,27
2021-07-28,31.666666666666668,27.22222222222222,29.444444444444443,2.9,0,20,0.7619999999999999,0,0.0,2021,7,28
2021-07-29,31.11111111111111,26.11111111111111,28.61111111111111,1.5,0,19,0.254,0,0.0,2021,7,29
2021-07-30,31.11111111111111,25.555555555555557,28.333333333333332,1.0,0,18,19.049999999999997,0,0.0,2021,7,30
2021-07-31,32.22222222222222,25.0,28.61111111111111,1.5,0,19,17.272000000000002,0,0.0,2021,7,31
2021-08-01,31.11111111111111,25.555555555555557,28.333333333333332,-1.0,0,18,23.622,0,0.0,2021,8,1
2021-08-02,28.333333333333332,25.0,26.666666666666668,-2.0,0,15,49.022,0,0.0,2021,8,2
2021-08-03,30.555555555555557,23.88888888888889,27.22222222222222,-0.9,0,16,44.196,0,0.0,2021,8,3
2021-08-04,32.22222222222222,25.0,28.61111111111111,1.6,0,19,1.016,0,0.0,2021,8,4
2021-08-05,32.22222222222222,25.555555555555557,28.88888888888889,2.1,0,19,0.0,0,0.0,2021,8,5
2021-08-06,31.11111111111111,25.0,28.055555555555557,0.6,0,18,17.018,0,0.0,2021,8,6
2021-08-07,31.11111111111111,23.88888888888889,27.5,-0.4,0,17,29.209999999999997,0,0.0,2021,8,7
2021-08-08,30.0,26.11111111111111,28.055555555555557,0.6,0,18,0.7619999999999999,0,0.0,2021,8,8
2021-08-09,31.11111111111111,25.555555555555557,28.333333333333332,1.1,0,18,0.508,0,0.0,2021,8,9
2021-08-10,31.11111111111111,24.444444444444443,27.77777777777778,0.1,0,17,5.842,0,0.0,2021,8,10
2021-08-11,32.22222222222222,25.0,28.61111111111111,1.6,0,19,7.619999999999999,0,0.0,2021,8,11
2021-08-12,28.88888888888889,23.88888888888889,26.38888888888889,-2.4,0,15,9.652,0,0.0,2021,8,12
2021-08-13,31.11111111111111,26.11111111111111,28.61111111111111,1.7,0,19,0.254,0,0.0,2021,8,13
2021-08-14,32.22222222222222,25.0,28.61111111111111,1.7,0,19,6.095999999999999,0,0.0,2021,8,14
2021-08-15,31.11111111111111,25.0,28.055555555555557,0.7,0,18,1.27,0,0.0,2021,8,15
2021-08-16,31.11111111111111,26.11111111111111,28.61111111111111,1.7,0,19,2.2859999999999996,0,0.0,2021,8,16
2021-08-17,27.77777777777778,23.88888888888889,25.833333333333332,-3.3,0,14,13.97,0,0.0,2021,8,17
2021-08-18,28.88888888888889,23.88888888888889,26.38888888888889,-2.3,0,15,41.65599999999999,0,0.0,2021,8,18
2021-08-19,31.11111111111111,25.0,28.055555555555557,0.7,0,18,0.254,0,0.0,2021,8,19
2021-08-20,30.555555555555557,25.555555555555557,28.055555555555557,1.2,0,18,0.0,0,0.0,2021,8,20
2021-08-21,31.11111111111111,25.0,27.77777777777778,0.2,0,17,1.778,0,0.0,2021,8,21
2021-08-22,30.0,23.88888888888889,26.944444444444443,-1.3,0,16,38.862,0,0.0,2021,8,22
2021-08-23,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,4.3180000000000005,0,0.0,2021,8,23
2021-08-24,30.0,24.444444444444443,27.22222222222222,-0.6,0,16,3.8099999999999996,0,0.0,2021,8,24
2021-08-25,30.0,24.444444444444443,26.944444444444443,-1.3,0,16,7.874,0,0.0,2021,8,25
2021-08-26,29.444444444444443,23.88888888888889,26.666666666666668,-1.8,0,15,32.004,0,0.0,2021,8,26
2021-08-27,30.555555555555557,24.444444444444443,27.5,-0.3,0,17,13.716,0,0.0,2021,8,27
2021-08-28,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,5.842,0,0.0,2021,8,28
2021-08-29,30.555555555555557,25.0,27.77777777777778,0.2,0,17,9.652,0,0.0,2021,8,29
2021-08-30,30.555555555555557,25.0,27.77777777777778,0.2,0,17,12.953999999999999,0,0.0,2021,8,30
2021-08-31,28.88888888888889,25.0,26.944444444444443,-1.3,0,16,7.112,0,0.0,2021,8,31
2021-09-01,31.11111111111111,25.555555555555557,28.333333333333332,0.7,0,18,3.0479999999999996,0,0.0,2021,9,1
2021-09-02,31.11111111111111,25.555555555555557,28.333333333333332,1.2,0,18,9.906,0,0.0,2021,9,2
2021-09-03,30.555555555555557,26.11111111111111,28.333333333333332,1.2,0,18,5.08,0,0.0,2021,9,3
2021-09-04,30.0,25.0,27.5,-0.3,0,17,17.272000000000002,0,0.0,2021,9,4
2021-09-05,30.555555555555557,25.555555555555557,28.055555555555557,0.2,0,18,3.556,0,0.0,2021,9,5
2021-09-06,31.11111111111111,25.0,28.055555555555557,1.2,0,18,1.5239999999999998,0,0.0,2021,9,6
2021-09-07,31.11111111111111,25.555555555555557,28.333333333333332,1.2,0,18,2.032,0,0.0,2021,9,7
2021-09-08,28.88888888888889,25.555555555555557,27.22222222222222,-0.7,0,16,9.143999999999998,0,0.0,2021,9,8
2021-09-09,31.11111111111111,26.666666666666668,28.88888888888889,2.3,0,19,0.0,0,0.0,2021,9,9
2021-09-10,32.22222222222222,26.11111111111111,29.166666666666668,2.8,0,20,0.7619999999999999,0,0.0,2021,9,10
2021-09-11,31.666666666666668,25.555555555555557,28.61111111111111,1.8,0,19,12.7,0,0.0,2021,9,11
2021-09-12,31.11111111111111,26.666666666666668,28.88888888888889,2.3,0,19,1.5239999999999998,0,0.0,2021,9,12
2021-09-13,32.22222222222222,26.666666666666668,29.444444444444443,3.3,0,20,8.382,0,0.0,2021,9,13
2021-09-14,31.666666666666668,26.11111111111111,28.88888888888889,2.3,0,19,0.7619999999999999,0,0.0,2021,9,14
2021-09-15,30.0,24.444444444444443,27.22222222222222,-0.7,0,16,14.477999999999998,0,0.0,2021,9,15
2021-09-16,30.555555555555557,24.444444444444443,27.5,-0.2,0,17,1.778,0,0.0,2021,9,16
2021-09-17,31.11111111111111,24.444444444444443,27.77777777777778,0.3,0,17,2.54,0,0.0,2021,9,17
2021-09-18,31.11111111111111,26.11111111111111,28.61111111111111,1.8,0,19,0.0,0,0.0,2021,9,18
2021-09-19,31.11111111111111,26.11111111111111,28.61111111111111,0.8,0,19,0.0,0,0.0,2021,9,19
2021-09-20,31.11111111111111,25.555555555555557,28.333333333333332,2.3,0,18,0.0,0,0.0,2021,9,20
2021-09-21,32.22222222222222,25.555555555555557,28.88888888888889,2.3,0,19,0.0,0,0.0,2021,9,21
2021-09-22,32.22222222222222,24.444444444444443,28.333333333333332,1.3,0,18,0.0,0,0.0,2021,9,22
2021-09-23,27.77777777777778,24.444444444444443,26.11111111111111,-2.7,0,14,100.838,0,0.0,2021,9,23
2021-09-24,27.22222222222222,24.444444444444443,25.833333333333332,-3.2,0,14,35.81399999999999,0,0.0,2021,9,24
2021-09-25,28.88888888888889,24.444444444444443,26.666666666666668,-1.8,0,15,18.034,0,0.0,2021,9,25
2021-09-26,30.0,24.444444444444443,27.22222222222222,-0.8,0,16,0.0,0,0.0,2021,9,26
2021-09-27,31.11111111111111,24.444444444444443,27.77777777777778,0.2,0,17,0.0,0,0.0,2021,9,27
2021-09-28,31.11111111111111,25.0,28.055555555555557,0.7,0,18,0.0,0,0.0,2021,9,28
2021-09-29,31.11111111111111,25.555555555555557,28.333333333333332,0.7,0,18,0.0,0,0.0,2021,9,29
2021-09-30,32.22222222222222,25.555555555555557,28.88888888888889,2.2,0,19,12.7,0,0.0,2021,9,30
2021-10-01,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,20.827999999999996,0,0.0,2021,10,1
2021-10-02,28.88888888888889,25.0,26.944444444444443,-0.6,0,16,9.906,0,0.0,2021,10,2
2021-10-03,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,20.827999999999996,0,0.0,2021,10,3
2021-10-04,30.555555555555557,23.88888888888889,27.22222222222222,-0.9,0,16,21.59,0,0.0,2021,10,4
2021-10-05,27.77777777777778,23.333333333333332,25.555555555555557,-3.9,0,13,77.978,0,0.0,2021,10,5
2021-10-06,29.444444444444443,23.333333333333332,26.38888888888889,-2.4,0,15,80.772,0,0.0,2021,10,6
2021-10-07,28.333333333333332,23.88888888888889,26.11111111111111,-3.4,0,14,21.59,0,0.0,2021,10,7
2021-10-08,29.444444444444443,23.88888888888889,26.666666666666668,-1.9,0,15,36.57599999999999,0,0.0,2021,10,8
2021-10-09,29.444444444444443,23.333333333333332,26.38888888888889,-2.5,0,15,22.352,0,0.0,2021,10,9
2021-10-10,28.88888888888889,23.88888888888889,26.38888888888889,-2.5,0,15,60.198,0,0.0,2021,10,10
2021-10-11,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,8.636000000000001,0,0.0,2021,10,11
2021-10-12,30.555555555555557,23.88888888888889,27.22222222222222,-1.0,0,16,11.684,0,0.0,2021,10,12
2021-10-13,30.0,23.88888888888889,26.944444444444443,-1.5,0,16,0.0,0,0.0,2021,10,13
2021-10-14,30.555555555555557,25.0,27.77777777777778,-0.1,0,17,2.794,0,0.0,2021,10,14
2021-10-15,30.555555555555557,25.555555555555557,28.055555555555557,0.4,0,18,2.2859999999999996,0,0.0,2021,10,15
2021-10-16,30.555555555555557,23.88888888888889,27.22222222222222,-1.1,0,16,2.794,0,0.0,2021,10,16
2021-10-17,30.555555555555557,23.88888888888889,27.22222222222222,-1.1,0,16,8.636000000000001,0,0.0,2021,10,17
2021-10-18,31.11111111111111,23.88888888888889,27.5,-0.6,0,17,5.08,0,0.0,2021,10,18
2021-10-19,30.0,23.333333333333332,26.666666666666668,-2.2,0,15,8.128,0,0.0,2021,10,19
2021-10-20,31.11111111111111,23.88888888888889,27.5,-0.7,0,17,49.529999999999994,0,0.0,2021,10,20
2021-10-21,29.444444444444443,22.77777777777778,26.666666666666668,-2.2,0,15,51.56199999999999,0,0.0,2021,10,21
2021-10-22,27.77777777777778,24.444444444444443,26.11111111111111,-3.2,0,14,38.862,0,0.0,2021,10,22
2021-10-23,28.88888888888889,23.333333333333332,26.11111111111111,-3.2,0,14,46.482,0,0.0,2021,10,23
2021-10-24,26.11111111111111,24.444444444444443,25.27777777777778,-5.8,0,12,27.432,0,0.0,2021,10,24
2021-10-25,30.0,24.444444444444443,27.22222222222222,-1.3,0,16,0.0,0,0.0,2021,10,25
2021-10-26,30.0,23.333333333333332,26.666666666666668,-2.3,0,15,0.0,0,0.0,2021,10,26
2021-10-27,30.555555555555557,25.0,27.77777777777778,-0.3,0,17,0.0,0,0.0,2021,10,27
2021-10-28,30.555555555555557,26.11111111111111,28.333333333333332,0.7,0,18,0.0,0,0.0,2021,10,28
2021-10-29,31.666666666666668,25.0,28.333333333333332,0.6,0,18,0.0,0,0.0,2021,10,29
2021-10-30,31.11111111111111,25.0,28.055555555555557,0.1,0,18,8.382,0,0.0,2021,10,30
2021-10-31,27.77777777777778,23.88888888888889,25.833333333333332,-3.9,0,14,32.766,0,0.0,2021,10,31
2021-11-01,19.444444444444443,25.0,27.77777777777778,-0.4,0,7,0.508,0,0.0,2021,11,1
2021-11-02,19.444444444444443,23.88888888888889,27.22222222222222,-1.4,0,6,13.97,0,0.0,2021,11,2
2021-11-03,18.88888888888889,23.333333333333332,26.666666666666668,-2.4,0,5,0.0,0,0.0,2021,11,3
2021-11-04,20.0,25.555555555555557,28.333333333333332,0.6,0,8,2.54,0,0.0,2021,11,4
2021-11-05,20.0,25.555555555555557,28.333333333333332,0.5,0,8,0.508,0,0.0,2021,11,5
2021-11-06,20.0,25.555555555555557,28.333333333333332,0.5,0,8,1.27,0,0.0,2021,11,6
2021-11-07,20.0,25.555555555555557,28.333333333333332,0.5,0,8,1.016,0,0.0,2021,11,7
2021-11-08,19.444444444444443,25.0,27.77777777777778,-0.5,0,7,21.081999999999997,0,0.0,2021,11,8
2021-11-09,20.0,25.555555555555557,28.333333333333332,0.5,0,8,4.3180000000000005,0,0.0,2021,11,9
2021-11-10,20.0,25.555555555555557,28.333333333333332,0.5,0,8,1.016,0,0.0,2021,11,10
2021-11-11,20.0,26.666666666666668,28.88888888888889,1.5,0,9,0.0,0,0.0,2021,11,11
2021-11-12,20.0,26.11111111111111,28.61111111111111,1.0,0,9,2.794,0,0.0,2021,11,12
2021-11-13,20.0,26.666666666666668,28.88888888888889,1.5,0,9,1.778,0,0.0,2021,11,13
2021-11-14,19.444444444444443,25.555555555555557,28.055555555555557,0.0,0,8,14.731999999999998,0,0.0,2021,11,14
2021-11-15,20.555555555555557,25.0,28.333333333333332,0.5,0,8,8.128,0,0.0,2021,11,15
2021-11-16,17.77777777777778,24.444444444444443,26.666666666666668,-2.5,0,5,9.906,0,0.0,2021,11,16
2021-11-17,18.88888888888889,25.0,27.5,-1.0,0,6,16.509999999999998,0,0.0,2021,11,17
2021-11-18,19.444444444444443,25.555555555555557,28.055555555555557,0.0,0,8,0.7619999999999999,0,0.0,2021,11,18
2021-11-19,18.88888888888889,26.11111111111111,28.055555555555557,0.0,0,8,0.0,0,0.0,2021,11,19
2021-11-20,19.444444444444443,26.666666666666668,28.61111111111111,1.0,0,9,0.0,0,0.0,2021,11,20
2021-11-21,19.444444444444443,25.0,27.77777777777778,-0.5,0,7,0.0,0,0.0,2021,11,21
2021-11-22,18.88888888888889,25.0,27.5,-1.0,0,6,4.064,0,0.0,2021,11,22
2021-11-23,19.444444444444443,24.444444444444443,27.5,-0.9,0,6,30.479999999999997,0,0.0,2021,11,23
2021-11-24,20.0,24.444444444444443,27.77777777777778,-0.4,0,7,10.413999999999998,0,0.0,2021,11,24
2021-11-25,20.0,25.0,28.055555555555557,0.1,0,8,11.43,0,0.0,2021,11,25
2021-11-26,19.444444444444443,24.444444444444443,27.5,-0.9,0,6,10.16,0,0.0,2021,11,26
2021-11-27,19.444444444444443,24.444444444444443,27.22222222222222,-1.0,0,6,0.0,0,0.0,2021,11,27
2021-11-28,18.333333333333332,23.88888888888889,26.666666666666668,-2.4,0,5,17.272000000000002,0,0.0,2021,11,28
2021-11-29,16.666666666666668,23.333333333333332,25.555555555555557,-4.3,0,3,33.019999999999996,0,0.0,2021,11,29
2021-11-30,18.333333333333332,24.444444444444443,26.944444444444443,-1.8,0,6,35.559999999999995,0,0.0,2021,11,30
2021-12-01,29.444444444444443,23.88888888888889,26.666666666666668,-2.3,0,15,67.564,0,0.0,2021,12,1
2021-12-02,30.0,23.88888888888889,26.944444444444443,-1.8,0,16,2.54,0,0.0,2021,12,2
2021-12-03,30.0,23.88888888888889,26.944444444444443,-1.8,0,16,0.0,0,0.0,2021,12,3
2021-12-04,30.555555555555557,23.88888888888889,27.22222222222222,-1.2,0,16,0.0,0,0.0,2021,12,4
2021-12-05,30.555555555555557,24.444444444444443,27.5,-0.7,0,17,0.0,0,0.0,2021,12,5
2021-12-06,30.0,24.444444444444443,27.22222222222222,-1.2,0,16,9.398,0,0.0,2021,12,6
2021-12-07,28.88888888888889,22.77777777777778,25.833333333333332,-3.6,0,14,8.636000000000001,0,0.0,2021,12,7
2021-12-08,30.555555555555557,26.11111111111111,28.333333333333332,0.9,0,18,0.0,0,0.0,2021,12,8
2021-12-09,30.555555555555557,25.555555555555557,28.055555555555557,0.4,0,18,3.556,0,0.0,2021,12,9
2021-12-10,30.555555555555557,26.11111111111111,28.333333333333332,0.5,0,18,0.0,0,0.0,2021,12,10
2021-12-11,30.555555555555557,25.555555555555557,28.055555555555557,0.1,0,18,1.27,0,0.0,2021,12,11
2021-12-12,30.0,24.444444444444443,27.22222222222222,-1.0,0,16,1.27,0,0.0,2021,12,12
2021-12-13,30.0,23.88888888888889,26.944444444444443,-1.4,0,16,2.2859999999999996,0,0.0,2021,12,13
2021-12-14,28.88888888888889,25.555555555555557,27.22222222222222,-0.9,0,16,0.508,0,0.0,2021,12,14
2021-12-15,30.0,25.555555555555557,27.77777777777778,0.1,0,17,0.254,0,0.0,2021,12,15
2021-12-16,29.444444444444443,23.88888888888889,26.666666666666668,-1.8,0,15,2.794,0,0.0,2021,12,16
2021-12-17,29.444444444444443,23.88888888888889,26.666666666666668,-1.8,0,15,2.794,0,0.0,2021,12,17
2021-12-18,30.555555555555557,23.88888888888889,27.22222222222222,-0.8,0,16,2.2859999999999996,0,0.0,2021,12,18
2021-12-19,30.555555555555557,24.444444444444443,27.5,-0.2,0,17,1.5239999999999998,0,0.0,2021,12,19
2021-12-20,29.444444444444443,24.444444444444443,26.944444444444443,-1.2,0,16,0.254,0,0.0,2021,12,20
2021-12-21,30.555555555555557,24.444444444444443,27.5,-1.1,0,17,1.778,0,0.0,2021,12,21
2021-12-22,30.555555555555557,23.88888888888889,27.22222222222222,-1.1,0,16,0.254,0,0.0,2021,12,22
2021-12-23,30.555555555555557,23.333333333333332,26.944444444444443,-1.0,0,16,0.0,0,0.0,2021,12,23
2021-12-24,29.444444444444443,22.22222222222222,25.833333333333332,-3.0,0,14,5.334,0,0.0,2021,12,24
2021-12-25,30.0,26.11111111111111,28.055555555555557,1.1,0,18,0.0,0,0.0,2021,12,25
2021-12-26,30.555555555555557,25.555555555555557,28.055555555555557,1.1,0,18,0.0,0,0.0,2021,12,26
2021-12-27,30.0,24.444444444444443,27.22222222222222,-0.4,0,16,0.254,0,0.0,2021,12,27
2021-12-28,30.555555555555557,25.0,27.77777777777778,0.2,0,17,0.0,0,0.0,2021,12,28
2021-12-29,30.0,25.555555555555557,27.77777777777778,1.2,0,17,0.0,0,0.0,2021,12,29
2021-12-30,30.555555555555557,23.88888888888889,27.22222222222222,-1.2,0,16,0.0,0,0.0,2021,12,30
2021-12-31,30.0,22.77777777777778,26.38888888888889,-0.7,0,15,0.254,0,0.0,2021,12,31
2022-01-01,29.444444444444443,22.77777777777778,26.11111111111111,-2.1,0,14,2.54,0,0.0,2022,1,1
2022-01-02,30.0,23.333333333333332,26.666666666666668,-1.1,0,15,1.016,0,0.0,2022,1,2
2022-01-03,28.333333333333332,23.333333333333332,25.833333333333332,-2.5,0,14,6.095999999999999,0,0.0,2022,1,3
2022-01-04,30.0,23.88888888888889,26.944444444444443,-0.5,0,16,0.7619999999999999,0,0.0,2022,1,4
2022-01-05,30.0,23.88888888888889,26.944444444444443,-0.5,0,16,2.794,0,0.0,2022,1,5
2022-01-06,30.0,23.88888888888889,26.944444444444443,-0.4,0,16,9.143999999999998,0,0.0,2022,1,6
2022-01-07,27.22222222222222,23.88888888888889,25.555555555555557,-2.9,0,13,10.413999999999998,0,0.0,2022,1,7
2022-01-08,29.444444444444443,23.88888888888889,26.666666666666668,-0.8,0,15,0.508,0,0.0,2022,1,8
2022-01-09,29.444444444444443,25.555555555555557,27.5,0.7,0,17,0.0,0,0.0,2022,1,9
2022-01-10,30.0,24.444444444444443,27.22222222222222,0.2,0,16,0.0,0,0.0,2022,1,10
2022-01-11,30.0,23.88888888888889,26.944444444444443,-0.2,0,16,2.032,0,0.0,2022,1,11
2022-01-12,29.444444444444443,22.77777777777778,26.11111111111111,-1.7,0,14,0.0,0,0.0,2022,1,12
2022-01-13,30.0,22.22222222222222,26.11111111111111,-1.7,0,14,0.0,0,0.0,2022,1,13
2022-01-14,30.0,22.77777777777778,26.38888888888889,-1.1,0,15,0.0,0,0.0,2022,1,14
2022-01-15,30.0,22.77777777777778,26.38888888888889,-1.1,0,15,0.7619999999999999,0,0.0,2022,1,15
2022-01-16,30.0,23.88888888888889,26.944444444444443,-0.3,0,16,0.7619999999999999,0,0.0,2022,1,16
2022-01-17,26.666666666666668,23.88888888888889,25.27777777777778,-3.1,0,13,16.256,0,0.0,2022,1,17
